Date,Open,High,Low,Close,Adj Close,Volume
5/11/09,922.98999,922.98999,908.679993,909.23999,909.23999,6150600000
5/12/09,910.52002,915.570007,896.460022,908.349976,908.349976,6871750000
5/13/09,905.400024,905.400024,882.799988,883.919983,883.919983,7091820000
5/14/09,884.23999,898.359985,882.52002,893.070007,893.070007,6134870000
5/15/09,892.76001,896.969971,878.940002,882.880005,882.880005,5439720000
5/18/09,886.070007,910,886.070007,909.710022,909.710022,5702150000
5/19/09,909.669983,916.390015,905.219971,908.130005,908.130005,6616270000
5/20/09,908.619995,924.599976,901.369995,903.469971,903.469971,8205060000
5/21/09,900.419983,900.419983,879.609985,888.330017,888.330017,6019840000
5/22/09,888.679993,896.650024,883.75,887,887,5155320000
5/26/09,887,911.76001,881.460022,910.330017,910.330017,5667050000
5/27/09,909.950012,913.840027,891.869995,893.059998,893.059998,5698800000
5/28/09,892.960022,909.450012,887.599976,906.830017,906.830017,5738980000
5/29/09,907.02002,920.02002,903.559998,919.140015,919.140015,6050420000
6/1/09,923.26001,947.77002,923.26001,942.869995,942.869995,6370440000
6/2/09,942.869995,949.380005,938.460022,944.73999,944.73999,5987340000
6/3/09,942.51001,942.51001,923.849976,931.76001,931.76001,5323770000
6/4/09,932.48999,942.469971,929.320007,942.460022,942.460022,5352890000
6/5/09,945.669983,951.690002,934.130005,940.090027,940.090027,5277910000
6/8/09,938.119995,946.330017,926.440002,939.140015,939.140015,4483430000
6/9/09,940.349976,946.919983,936.150024,942.429993,942.429993,4439950000
6/10/09,942.72998,949.77002,927.969971,939.150024,939.150024,5379420000
6/11/09,939.039978,956.22998,939.039978,944.890015,944.890015,5500840000
6/12/09,943.440002,946.299988,935.659973,946.210022,946.210022,4528120000
6/15/09,942.450012,942.450012,919.650024,923.719971,923.719971,4697880000
6/16/09,925.599976,928,911.599976,911.969971,911.969971,4951200000
6/17/09,911.890015,918.440002,903.780029,910.710022,910.710022,5523650000
6/18/09,910.859985,921.929993,907.940002,918.369995,918.369995,4684010000
6/19/09,919.960022,927.090027,915.799988,921.22998,921.22998,5713390000
6/22/09,918.130005,918.130005,893.039978,893.039978,893.039978,4903940000
6/23/09,893.460022,898.690002,888.859985,895.099976,895.099976,5071020000
6/24/09,896.309998,910.849976,896.309998,900.940002,900.940002,4636720000
6/25/09,899.450012,921.419983,896.27002,920.26001,920.26001,4911240000
6/26/09,918.840027,922,913.030029,918.900024,918.900024,6076660000
6/29/09,919.859985,927.98999,916.179993,927.22998,927.22998,4211760000
6/30/09,927.150024,930.01001,912.859985,919.320007,919.320007,4627570000
7/1/09,920.820007,931.919983,920.820007,923.330017,923.330017,3919400000
7/2/09,921.23999,921.23999,896.419983,896.419983,896.419983,3931000000
7/6/09,894.27002,898.719971,886.359985,898.719971,898.719971,4712580000
7/7/09,898.599976,898.599976,879.929993,881.030029,881.030029,4673300000
7/8/09,881.900024,886.799988,869.320007,879.559998,879.559998,5721780000
7/9/09,881.280029,887.859985,878.450012,882.679993,882.679993,4347170000
7/10/09,880.030029,883.570007,872.809998,879.130005,879.130005,3912080000
7/13/09,879.570007,901.049988,875.320007,901.049988,901.049988,4499440000
7/14/09,900.77002,905.840027,896.5,905.840027,905.840027,4149030000
7/15/09,910.150024,933.950012,910.150024,932.679993,932.679993,5238830000
7/16/09,930.169983,943.960022,927.450012,940.73999,940.73999,4898640000
7/17/09,940.559998,941.890015,934.650024,940.380005,940.380005,5141380000
7/20/09,942.070007,951.619995,940.98999,951.130005,951.130005,4853150000
7/21/09,951.969971,956.530029,943.219971,954.580017,954.580017,5309300000
7/22/09,953.400024,959.830017,947.75,954.070007,954.070007,4634100000
7/23/09,954.070007,979.419983,953.27002,976.289978,976.289978,5761650000
7/24/09,972.159973,979.789978,965.950012,979.26001,979.26001,4458300000
7/27/09,978.630005,982.48999,972.289978,982.179993,982.179993,4631290000
7/28/09,981.47998,982.349976,969.349976,979.619995,979.619995,5490350000
7/29/09,977.659973,977.76001,968.650024,975.150024,975.150024,5178770000
7/30/09,976.01001,996.679993,976.01001,986.75,986.75,6035180000
7/31/09,986.799988,993.179993,982.849976,987.47998,987.47998,5139070000
8/3/09,990.219971,1003.609985,990.219971,1002.630005,1002.630005,5603440000
8/4/09,1001.409973,1007.119995,996.679993,1005.650024,1005.650024,5713700000
8/5/09,1005.409973,1006.640015,994.309998,1002.719971,1002.719971,7242120000
8/6/09,1004.059998,1008,992.48999,997.080017,997.080017,6753380000
8/7/09,999.830017,1018,999.830017,1010.47998,1010.47998,6827090000
8/10/09,1008.890015,1010.119995,1000.98999,1007.099976,1007.099976,5406080000
8/11/09,1005.77002,1005.77002,992.400024,994.349976,994.349976,5773160000
8/12/09,994,1012.780029,993.359985,1005.809998,1005.809998,5498170000
8/13/09,1005.859985,1013.140015,1000.820007,1012.72998,1012.72998,5250660000
8/14/09,1012.22998,1012.599976,994.599976,1004.090027,1004.090027,4940750000
8/17/09,998.179993,998.179993,978.51001,979.72998,979.72998,4088570000
8/18/09,980.619995,991.200012,980.619995,989.669983,989.669983,4198970000
8/19/09,986.880005,999.609985,980.619995,996.460022,996.460022,4257000000
8/20/09,996.409973,1008.919983,996.390015,1007.369995,1007.369995,4893160000
8/21/09,1009.059998,1027.589966,1009.059998,1026.130005,1026.130005,5885550000
8/24/09,1026.589966,1035.819946,1022.47998,1025.569946,1025.569946,6302450000
8/25/09,1026.630005,1037.75,1026.209961,1028,1028,5768740000
8/26/09,1027.349976,1032.469971,1021.570007,1028.119995,1028.119995,5080060000
8/27/09,1027.810059,1033.329956,1016.200012,1030.97998,1030.97998,5785880000
8/28/09,1031.619995,1039.469971,1023.130005,1028.930054,1028.930054,5785780000
8/31/09,1025.209961,1025.209961,1014.619995,1020.619995,1020.619995,5004560000
9/1/09,1019.52002,1028.449951,996.280029,998.039978,998.039978,6862360000
9/2/09,996.070007,1000.340027,991.969971,994.75,994.75,5842730000
9/3/09,996.119995,1003.429993,992.25,1003.23999,1003.23999,4624280000
9/4/09,1003.840027,1016.47998,1001.650024,1016.400024,1016.400024,4097370000
9/8/09,1018.669983,1026.069946,1018.669983,1025.390015,1025.390015,5235160000
9/9/09,1025.359985,1036.339966,1023.969971,1033.369995,1033.369995,5202550000
9/10/09,1032.98999,1044.140015,1028.040039,1044.140015,1044.140015,5191380000
9/11/09,1043.920044,1048.180054,1038.400024,1042.72998,1042.72998,4922600000
9/14/09,1040.150024,1049.73999,1035,1049.339966,1049.339966,4979610000
9/15/09,1049.030029,1056.040039,1043.420044,1052.630005,1052.630005,6185620000
9/16/09,1053.98999,1068.76001,1052.869995,1068.76001,1068.76001,6793530000
9/17/09,1067.869995,1074.77002,1061.199951,1065.48999,1065.48999,6668110000
9/18/09,1066.599976,1071.52002,1064.27002,1068.300049,1068.300049,5607970000
9/21/09,1067.140015,1067.280029,1057.459961,1064.660034,1064.660034,4615280000
9/22/09,1066.349976,1073.810059,1066.349976,1071.660034,1071.660034,5246600000
9/23/09,1072.689941,1080.150024,1060.390015,1060.869995,1060.869995,5531930000
9/24/09,1062.560059,1066.290039,1045.849976,1050.780029,1050.780029,5505610000
9/25/09,1049.47998,1053.469971,1041.170044,1044.380005,1044.380005,4507090000
9/28/09,1045.380005,1065.130005,1045.380005,1062.97998,1062.97998,3726950000
9/29/09,1063.689941,1069.619995,1057.829956,1060.609985,1060.609985,4949900000
9/30/09,1061.02002,1063.400024,1046.469971,1057.079956,1057.079956,5998860000
10/1/09,1054.910034,1054.910034,1029.449951,1029.849976,1029.849976,5791450000
10/2/09,1029.709961,1030.599976,1019.950012,1025.209961,1025.209961,5583240000
10/5/09,1026.869995,1042.579956,1025.920044,1040.459961,1040.459961,4313310000
10/6/09,1042.02002,1060.550049,1042.02002,1054.719971,1054.719971,5029840000
10/7/09,1053.650024,1058.02002,1050.099976,1057.579956,1057.579956,4238220000
10/8/09,1060.030029,1070.670044,1060.030029,1065.47998,1065.47998,4988400000
10/9/09,1065.280029,1071.51001,1063,1071.48999,1071.48999,3763780000
10/12/09,1071.630005,1079.459961,1071.630005,1076.189941,1076.189941,3710430000
10/13/09,1074.959961,1075.300049,1066.709961,1073.189941,1073.189941,4320480000
10/14/09,1078.680054,1093.170044,1078.680054,1092.02002,1092.02002,5406420000
10/15/09,1090.359985,1096.560059,1086.410034,1096.560059,1096.560059,5369780000
10/16/09,1094.670044,1094.670044,1081.530029,1087.680054,1087.680054,4894740000
10/19/09,1088.219971,1100.170044,1086.47998,1097.910034,1097.910034,4619240000
10/20/09,1098.640015,1098.640015,1086.160034,1091.060059,1091.060059,5396930000
10/21/09,1090.359985,1101.359985,1080.77002,1081.400024,1081.400024,5616290000
10/22/09,1080.959961,1095.209961,1074.310059,1092.910034,1092.910034,5192410000
10/23/09,1095.619995,1095.829956,1075.48999,1079.599976,1079.599976,4767460000
10/26/09,1080.359985,1091.75,1065.22998,1066.949951,1066.949951,6363380000
10/27/09,1067.540039,1072.47998,1060.619995,1063.410034,1063.410034,5337380000
10/28/09,1061.51001,1063.26001,1042.189941,1042.630005,1042.630005,6600350000
10/29/09,1043.689941,1066.829956,1043.689941,1066.109985,1066.109985,5595040000
10/30/09,1065.410034,1065.410034,1033.380005,1036.189941,1036.189941,6512420000
11/2/09,1036.180054,1052.180054,1029.380005,1042.880005,1042.880005,6202640000
11/3/09,1040.920044,1046.359985,1033.939941,1045.410034,1045.410034,5487500000
11/4/09,1047.140015,1061,1045.150024,1046.5,1046.5,5635510000
11/5/09,1047.300049,1066.650024,1047.300049,1066.630005,1066.630005,4848350000
11/6/09,1064.949951,1071.47998,1059.319946,1069.300049,1069.300049,4277130000
11/9/09,1072.310059,1093.189941,1072.310059,1093.079956,1093.079956,4460030000
11/10/09,1091.859985,1096.420044,1087.400024,1093.01001,1093.01001,4394770000
11/11/09,1096.040039,1105.369995,1093.810059,1098.51001,1098.51001,4286700000
11/12/09,1098.310059,1101.969971,1084.900024,1087.23999,1087.23999,4160250000
11/13/09,1087.589966,1097.790039,1085.329956,1093.47998,1093.47998,3792610000
11/16/09,1094.130005,1113.689941,1094.130005,1109.300049,1109.300049,4565850000
11/17/09,1109.219971,1110.52002,1102.189941,1110.319946,1110.319946,3824070000
11/18/09,1109.439941,1111.099976,1102.699951,1109.800049,1109.800049,4293340000
11/19/09,1106.439941,1106.439941,1088.400024,1094.900024,1094.900024,4178030000
11/20/09,1094.660034,1094.660034,1086.810059,1091.380005,1091.380005,3751230000
11/23/09,1094.859985,1112.380005,1094.859985,1106.23999,1106.23999,3827920000
11/24/09,1105.829956,1107.560059,1097.630005,1105.650024,1105.650024,3700820000
11/25/09,1106.48999,1111.180054,1104.75,1110.630005,1110.630005,3036350000
11/27/09,1105.469971,1105.469971,1083.73999,1091.48999,1091.48999,2362910000
11/30/09,1091.069946,1097.23999,1086.25,1095.630005,1095.630005,3895520000
12/1/09,1098.890015,1112.280029,1098.890015,1108.859985,1108.859985,4249310000
